1995, A10,  Mod Phys Lett, Andrade,  Some Properties of Charge-Conjugated Spinors in $D$ dimensions
1995, B348,  Phys Lett, Bastianelli & Ohta,  Note on W3 Realizations of the Bosonic String
1995, A10,  IntJModPhys, Ezawa,  "Moduli Space" of Asymptotically Anti-de Sitter Spacetimes in  (2+1 -Dimensions
1995, B347,  PhysLett, Bellucci & Krivonos & Sorin,  Linearizing $W_{2,4}$ and $WB_2$ Algebras
1995, B441,  NuclPhys, MacKay & Watts,  Quantum mass corrections for affine Toda solitons
1995, D51,  PhysRev, Cvetic & Soleng,  Naked singularities in dilatonic domain wall space-times
1995, B441,  NuclPhys, Delius & Grisaru,  Toda Soliton Mass Corrections and the Particle--Soliton Duality  Conjecture
1995, A10,  IntJModPhys, Marino,  A New Quantum Vortex Operator and Its Correlation Functions
1996, A11,  IntJModPhys, Frolov & Slavnov & Sochichiu,  Canonical quantization of the degenerate WZ action including chiral  interaction with gauge fields
1995, B440,  NuclPhys, Sen,  Black Hole Solutions in Heterotic String Theory on a Torus
1995, B440,  NuclPhys, Soloviev,  Relevant Perturbations of the SU(1,1 /U(1  Coset
1995, B442,  NuclPhys, Burgess & Myers & Quevedo,  Duality and Four-Dimensional Black Holes
1995, B346,  PhysLett, Tseytlin,  Melvin solution in string theory
1995, A28,  JPhys, Jagannathan & Jeugt,  Finite dimensional representations of the quantum group $GL_{p,q}(2 $  using the exponential map from $U_{p,q}(gl(2  $
1995, B346,  Phys Lett, Barnich & Brandt & Henneaux,  Conserved currents and gauge invariance in Yang-Mills theory
1995, B348,  Phys Lett, Gliozzi & Tateo,  ADE functional dilogarithm identities and integrable models
1995, B348,  Phys Lett, Antonuccio & Dalley,  c>1 Non-Critical Strings and Large-N Matrix Field Theory
1995, B347,  Phys Lett, Anselmi & Fre',  Gauged Hyperinstantons and Monopole Equations
1995, A28,  JPhys, Bougourzi,  N-point matrix elements of dynamical vertex operators of the higher spin  XXZ model
1995, A28,  JPhys, Shtykov & Vassilevich,  The heat kernel for deformed spheres
1995, B347,  Phys Lett, Elizalde & Leseduarte & Odintsov,  Higher Derivative Four-Fermion Model in Curved Spacetime
1995, B437,  NuclPhys, Kraus & Wilczek,  Effect of Self-Interaction on Charged Black Hole Radiance
1994, A9,  ModPhysLett, Lamb & Capri & Roy,  Massive particle creation in a static 1+1 dimensional spacetime
1995, A10,  IntJModPhys, Eijck & O'Connor & Stephens,  Critical Temperature and Amplitude Ratios from a Finite-Temperature  Renormalization Group
1995, B349,  PhysLett, Hooft,  Lattice Regularization of Gauge Theories Without Loss of Chiral Symmetry
1995, B439,  Nucl Phys, Bassetto & Griguolo,  The generalized chiral Schwinger model on the two-sphere
1995, A10,  ModPhysLett, Nakazawa,  On Field Theories of Loops
1996, D53,  PhysRev, Khoudeir & Pantoja,  Covariant Duality Symmetric Actions
1994, A9,  ModPhysLett, Lamb & Capri & Kobayashi,  Discrete spectral shift in an anisotropic universe
1995, D52,  PhysRev, Munczek,  Dynamical Chiral Symmetry Breaking, Goldstone's Theorem and the  Consistency of the Schwinger--Dyson and Bethe--Salpeter Equations
1995, A28,  JPhys, Delius & Gould & Links & Zhang,  Solutions of the Yang-Baxter Equation with Extra Non-Additive Parameters
1995, B348,  Phys Lett, Tyurin,  On Conformal Properties of the Dualized Sigma-Models
1995, B438,  NuclPhys, Kobdaj & Thomas,  Large Screening in Two Dimensional Nonabelian Vortex Systems
1995, A28,  JPhys, Arndt & Heinzel & Yung,  Temperley-Lieb Words as Valence-Bond Ground States
1995, B344,  PhysLett, de Alwis & MacIntire,  Lessons of Quantum 2D Dilaton Gravity
1995, L43,  ClassQuantGrav, Torre,  Some Remarks on Gravitational Analogs of Magnetic Charge
1995, D51,  PhysRev, Louko & Whiting,  Hamiltonian thermodynamics of the Schwarzschild black hole
1995, D51,  PhysRev, Mizoguchi,  The Geroch group in the Ashtekar formulation
1995, D51,  PhysRev, Carlip & Nelson,  Comparative Quantizations of (2+1 -Dimensional Gravity
1996, L1,  ClassQuantGrav, Grant,  Lsdiff M and the Einstein Equations
1995, B348,  PhysLett, Vassilevich,  Heat kernel for antisymmetric tensor field on a disk
1995, B349,  PhysLett, Marolf,  Diffeomorphism Invariant Actions for Partial Systems
1995, D4,  IntJModPhys, Cavaglia & de Alfaro & Filippov,  Hamiltonian Formalism for Black Holes and Quantization
1995, D52,  PhysRev, Anglin & Laflamme & Zurek & Paz,  Decoherence, Re-coherence, and the Black Hole Information Paradox
1995, B345,  PhysLett, Ambjorn & Jurkiewicz,  Computational Ergodicity of $s^4$
1995, B346,  PhysLett, Pernici,  Chiral invariance and lattice fermions with minimal doubling
1995, B439,  NuclPhys, Ambjorn & Thorleifsson & Wexler,  New critical phenomena in 2d quantum gravity
1995, D52,  PhysRev, Frick & Jersak,  Dynamical fermion mass generation by strong gauge interaction shielded  by a scalar field
1995, D52,  PhysRev, Bucher & Goldhaber & Turok,  An Open Universe from Inflation
1995, D51,  PhysRev, Dashen & Jenkins & Manohar,  Spin-Flavor Structure of Large N Baryons
1996, D54,  PhysRev, Tinyakov & Mottola & Habib,  Finite Energy Instantons in the O(3  Non-Linear Sigma Model
1995, B438,  NuclPhys, Garriga & Vachaspati,  Zero Modes on Linked Strings
1995, B347,  PhysLett, Brax & Ellwanger & Savoy,  Supersymmetric Models with a Gauge Singlet and Non-Universal Soft Terms  from Orbifold String Theory
1995, D52,  PhysRev, Carter & Peter,  Supersonic String Model for Witten Vortices
1995, B447,  NuclPhys, Louis & Nir,  Some Phenomenological Implications of String Loop Effects
1995, D51,  PhysRev, Nieves & Pal,  Thermal Self-Energies at Zero Momentum
1995, B439,  NuclPhys, Julia & Nicolai,  Null Killing Vector Dimensional Reduction and Galilean Geometrodynamics
1995, B445,  NuclPhys, Lambert,  Topological Massive Sigma Models
1995, N3,  TheorMathPhys, Holod & Pakuliak,  Dressing Technique for Intermediate Hierarchies
1995, A10,  Int J Mod Phys, Cima & de Carvalho,  Some Quantum Aspects of Complex Vector Fields with Chern-Simons Term
1995, D52,  PhysRev, Siegel,  Super Multi-Instantons in Conformal Chiral Superspace
1995, D51,  PhysRev, Kumar & Ray,  Entropy of Extremal Black Holes in Two Dimensions
1998, A13,  IntJModPhys, Itzhaki,  Some Interesting Properties of Field theories with an Infinite Number of  Fields
1995, A10,  ModPhysLett, Aizawa & Sachse & Sato,  Laughlin states on the sphere as representations of Uq(sl(2  
1995, B443,  NuclPhys, Wipf & Duerr,  Gauge Theories in a Bag
1995, A10,  IntJModPhys, Ishikawa & Iwama & Miyazaki & Yamanobe,  Interacting open p-branes
1996, B365,  PhysLett, Fursaev & Solodukhin,  On one-loop renormalization of black-hole entropy
1996, C69,  ZPhys, Boguszynski & Dahmen & Kretschmer & Lukaszuk & Latex & 94-15,  Collinear Asymptotic Dynamics for Massive Particles Reggeization and  Eikonalization
1995, D52,  PhysRev, Banerjee & Ghosh,  Interacting anyons and the Darwin Lagrangian
1995, A10,  IntJModPhys, Mukherjee,  2d Gravity Coupled to Topological Minimal Models
1995, A10,  IntJModPhys, Kar & Maharana,  Planckian Scattering of Non-abelian Gauge Particles
1995, A10,  ModPhysLett, Khorrami & Shariati & Abolhassani & Aghamohammadi,  A Triangular Deformation of the two Dimensional Poincare Algebra
1995, B452,  Nucl Phys, Galperin & Sokatchev,  Manifest supersymmetry and the ADHM construction of instantons
1995, A10,  Mod Phys Lett, Kreuzer & Skarke,  Landau-Ginzburg orbifolds with discrete torsion
1995, B446,  NuclPhys, Lee & Urosevic,  Perturbative Calculations in the Effective Lagrangian and $2D$ Closed  String Field Theory
1995, A28,  JPhys, Grabowski & Mathieu,  Integrability Test for Spin Chains
1995, A10,  Int J Mod Phys, Oehme,  Analytic Structure of Amplitudes in Gauge Theories with Confinement
1995, A10,  ModPhysLett, Lamb & Capri & Kobayashi,  Finite particle creation in 3+1 de Sitter space
1995, D51,  PhysRev, Song,  S matrix of collective field theory
1995, A28,  JPhys, Fewster,  Generalised Point Interactions for the Radial Schrodinger Equation via  Unitary Dilations
1995, B347,  Phys Lett, D'Hoker & Sikivie & Kanev,  Casimir Forces between Beads on Strings and Membranes
1995, B445,  Nucl Phys, Hollowood & Miramontes & Park,  Massive Integrable Soliton Theories
1995, A10,  ModPhysLett, Smirnov,  Asymptotic Expansions in Momenta and Masses and Calculation of Feynman  Diagrams
1995, C67,  ZPhys, Smirnov,  Differential Renormalization, the Action Principle and Renormalization  Group Calculations
1995, D52,  PhysRev, Sfetsos,  Stochastic Tachyon Fluctuations, Marginal Deformations and Shock Waves  in String Theory
1995, B52,  PhysRev, Fraga & Carvalho,  Thermal Decays in a Hot Fermi Gas
1997, C76,  ZPhys, Kirsten & Kubyshin,  Amplification of the scattering cross section due to non-trivial  topology of the spacetime
1995, D51,  PhysRev, Poletti & Twamley & Wiltshire,  Charged Dilaton Black Holes with a Cosmological Constant
1996, B388,  PhysLett, Schimmrigk,  Scaling Behavior in String Theory
1995, B457,  NuclPhys, Govindarajan,  Higher dimensional uniformisation and W-geometry
1995, A10,  Int J Mod Phys, Gaido & Lust,  Gaugino Condensation in the Chiral and Linear Representation of the  Dilaton
1996, A29,  JPhys, Cicuta & Molinari & Montaldi & Stramaglia,  A Matrix Model for Random Surfaces with Dynamical Holes
1995, A10,  ModPhysLett, Ramadevi & Govindarajan & Kaul,  Representations of Composite Braids and Invariants for Mutant Knots and  Links in Chern-Simons Field Theories
1995, D52,  PhysRev, Kirschner & Szymanowski,  Effective Action for High-Energy Scattering in Gravity
1995, D51,  PhysRev, Francia & Falomir & Loewe & Santangelo,  Confined two-dimensional fermions at finite density
1995, B451,  NuclPhys, Hamber & Williams,  Discrete Gravity in One Dimension
1995, A28,  JPhys, Li & Hu,  Solutions of n-simplex Equation from Solutions of Braid Group  Representation
1995, A10,  IntJModPhys, Maggiore,  Off--shell formulation of N = 2 Super Yang--Mills theories coupled to  matter without auxiliary fields
1995, B446,  Nucl Phys, Aoyama & Harano,  Complex-time path-integral formalism for quantum tunneling
1995, B448,  Nucl Phys, Belopolsky,  Effective Tachyonic Potential in Closed String Field Theory
1995, B359,  PhysLett, Bouwknegt & Ludwig & Schoutens,  Spinon basis for higher level SU(2  WZW models
1996, N1,  TheorMathPhys, Zabrodin,  Quantum transfer matrices for discrete and continuous quasi-exactly  solvable problems
1995, B450,  Nucl Phys, Candelas & Ossa & Katz,  Mirror Symmetry for Calabi-Yau Hypersurfaces in Weighted P_4 and  Extensions of Landau Ginzburg Theory
1995, B348,  Phys Lett, Ikehara,  The Continuum Limit of the Schwinger-Dyson Equations of the One and Two  Matrix Model with Finite Loop Length
1995, B445,  Nucl Phys, Cronstrom & Noga,  Multi-Hamiltonian Structure of Lotka-Volterra and Quantum Volterra  Models
1996, A11,  IntJModPhys, Braune & Berlin,  Geometrical Properties of Conformal Field Theories Coupled to  Two-Dimensional Quantum Gravity
1995, B347,  Phys Lett, Gaillard,  Pauli-Villars Regularization of Globally Supersymmetric Theories
1995, A28,  JPhys, Gannon & Jakovljevic & Walton,  Lie group weight multiplicities from conformal field theory
1995, B449,  NuclPhys, Ferreira & Miramontes & Guillen,  Solitons, Tau-functions and Hamiltonian Reduction for Non-Abelian  Conformal Affine Toda Theories
1995, B348,  Phys Lett, Buchbinder & Krykhtin & Pershin,  Massive fields dynamics in open bosonic string theory
1995, A10,  Mod Phys Lett, Mohammedi,  Fractional Supersymmetry
1996, A11,  IntJModPhys, Nirov,  BRST formalism for systems with higher order derivatives of gauge  parameters
1995, B447,  Nucl Phys, Ichinose & Satoh,  Entropies of Scalar Fields on Three Dimensional Black Holes
1995, B347,  Phys Lett, Lavelle & McMullan,  Observables and Gauge Fixing in Spontaneously Broken Gauge Theories
1995, D51,  PhysRev, Garrahan & Kruczenski & Schat & Bes & Scoccola,  Becchi-Rouet-Stora-Tyutin quantization of a soliton model in 2+1  dimensions
1995, A10,  Int J Mod Phys, Hartwell & Howe,  (N,p,q  Harmonic Superspace
1995, A10,  ModPhysLett, Kanemura & Sato,  Phase Diagram of Gross-Neveu Model at Finite Temperature, Density and  Constant Curvature
1995, B7,  Mod Phys Lett, Graffi & Manfredi & Salasnich,  Quantal Overlapping Resonance Criterion in the Pullen Edmonds Model
1995, B452,  NuclPhys, Aref'eva & Viswanathan & Volovich,  Planckian Energy Scattering, Colliding Plane Gravitational Waves and  Black Hole Creation
1995, D51,  PhysRev, Giddings,  Why Aren't Black Holes Infinitely Produced?
1995, D51,  PhysRev, Fursaev,  Temperature and Entropy of a Quantum Black Hole and Conformal Anomaly
1995, B348,  PhysLett, Behrndt,  The 10-D chiral null model and the relation to 4-D string solutions
1995, B443,  Nucl Phys, Sezgin & Tanii,  Superconformal Sigma Models in Higher Than Two Dimensions
1996, N2,  TheorMathPhys, Frolov & Slavnov & Sochichiu,  SO(N  invariant Wess-Zumino action and its quantization
1995, B348,  PhysLett, Randjbar-Daemi & Strathdee,  On the overlap formulation of chiral gauge theory
1995, B440,  NuclPhys, Niedermaier,  An Algebraic Approach to Form Factors
1995, D52,  PhysRev, Kempf & Mangano & Mann,  Hilbert Space Representation of the Minimal Length Uncertainty Relation
1995, A10,  Mod Phys Lett, Chatterjee,  Exact Partition Function and Boundary State of Critical Ising Model with  Boundary Magnetic Field
1995, B446,  Nucl Phys, Gomis & Pons & Zamora,  Wess-Zumino Terms for Reducible Anomalous Gauge Theories
1995, D51,  PhysRev, Chung & Nam & Park & Shin,  An Effective Action for Quasi-elastic Scatterings in QCD
1995, B350,  PhysLett, Berkovits,  Vanishing Theorems for the Self-Dual N=2 String
1995, D51,  PhysRev, Dziarmaga,  More on scattering of Chern-Simons vortices
1995, D52,  PhysRev, Floreanini & Percacci,  The renormalization group flow of the dilaton potential
1995, D51,  PhysRev, Rossi & Tan,  Simplicial Chiral Models
1995, B442,  NuclPhys, Nemeschansky & Warner,  The Refined Elliptic Genus and Coulomb Gas Formulations of $N=2$  Superconformal Coset Models
1995, B346,  PhysLett, Bonini & D'Attanasio & Marchesini,  BRS symmetry from renormalization group flow
1996, A11,  IntJModPhys, Lechtenfeld & Samuel,  The Solution of the d-Dimensional Twisted Group Lattices
1995, B352,  PhysLett, Landsteiner & Lerche & Sevrin,  Topological Strings from WZW Models
1995, B348,  Phys Lett, Douglas & Li,  Free Variables and the Two Matrix Model
1995, B351,  Phys Lett, Mogami,  Temporal-gauge String Field with Open Strings
1995, B448,  Nucl Phys, Asano & Itoi & Kojima,  Random Walk Construction of Spinor Fields on Three Dimensional Lattice
1994, D50,  PhysRev, Park & Park,  Operator Ordering Problem of the Nonrelativistic Chern-Simons Theory
1996, A11,  IntJModPhys, Viet & Wali,  Noncommutative Geometry and a Discretized Version of Kaluza-Klein Theory  with a Finite Field Content
1996, B470,  NuclPhys, Hansson & Leinaas & Viefers,  Field theory of anyons in the lowest Landau level
1995, B352,  Phys Lett, Gates & Jr,  Vector Multiplets and the Phases of N = 2 Theories in 2D Through the  Looking Glass
1996, A11,  IntJModPhys, Jinzenji & Sun,  Calculation of Gromov-Witten invariants for $ CP^{3},CP^{4}$,and  $Gr(2,4 $
1995, B348,  PhysLett, Slavnov,  Generalized Pauli-Villars regularization for undoubled lattice fermions
1995, B348,  Phys Lett, Maharana,  Four Dimensional String-String Solutions and Symmetries of String  Effective Action
1995, E52,  Phys Rev E52 1995  4512-4515, Erratum-ibid, Dolan,  Chaotic Behaviour of Renormalisation Flow in a Complex Magnetic Field
1995, D51,  PhysRev, Campanelli & Lousto & Audretsch,  Perturbative Metric of Charged Black Holes in Quadratic Gravity
1995, D51,  PhysRev, Corichi & Pierri,  Gravity and Geometric Phases
1996, B461,  NuclPhys, Balachandran & Chandar & Momen,  Edge states in Gravity and Black Hole Physics
1995, D51,  PhysRev, Peleg & Steif,  Phase Transition for Gravitationally Collapsing Dust Shells in 2+1  Dimensions
1995, D52,  PhysRev, Costa & Matsas,  Background Thermal Contributions in Testing the Unruh Effect
1996, D53,  PhysRev, Lifschytz & Mathur & Ortiz,  A Note on the Semi-Classical Approximation in Quantum Gravity
1995, D51,  PhysRev, Martinez,  Microcanonical functional integral and entropy for eternal black holes
1995, D52,  PhysRev, Hayward,  Entropy in the RST Model
1995, D51,  PhysRev, Lee & Klomfass,  One Spin Trace Formalism for $ B_K $
1995, B348,  PhysLett, Narayanan & Neuberger,  Two dimensional twisted chiral fermions on the lattice
1995, B346,  PhysLett, Gibbons & Steif,  Sphalerons and Conformally Compactified Minkowski Spacetime
1995, B347,  PhysLett, Klein-Kreisler & Torres,  Parity Symmetry Restoration in Qed3 at High Temperature and Finite  Density
1995, B349,  PhysLett, Gusynin & Miransky & Shovkovy,  Dimensional Reduction and Dynamical Chiral Symmetry Breaking by a  Magnetic Field in $3+1$ Dimensions
1995, D51,  PhysRev, Holdom & Triantaphyllou,  Critical Behavior of a Four-Fermion Schwinger-Dyson Equation
1996, A11,  IntJModPhys, Lopez & Nanopoulos,  String no-scale supergravity
1995, B348,  PhysLett, Ussyukina & Davydychev,  Two-loop three-point diagrams with irreducible numerators
1995, B455,  NuclPhys, Herrlich & Nierste,  Evanescent Operators, Scheme Dependences and Double Insertions
1995, B350,  PhysLett, Binetruy & Ramond,  Yukawa Textures and Anomalies
1995, D51,  PhysRev, Horva'th & Taka'cs,  Free field representation for the O(3  nonlinear sigma model and  bootstrap fusion
1996, A11,  ModPhysLett, Wegrzyn,  Strings with interacting ends
1996, A11,  ModPhysLett, Karkowski & Swierczynski & Wegrzyn,  Nambu-Goto string action with Gauss-Bonnet term
1995, D51,  PhysRev, Randjbar-Daemi & Strathdee,  Gravitational Lorentz anomaly from the overlap formula in 2-dimensions
1995, B455,  NuclPhys, Dotsenko & Picco & Pujol,  Renormalisation group calculation of correlation functions for the 2D  random bond Ising and Potts models
1995, A201,  Phys Lett, Aratyn & Nissimov & Pacheva,  Darboux-Backlund Solutions of SL(p,q  KP-KdV Hierarchies, Constrained  Generalized Toda Lattices, and Two-Matrix String Model
1995, B442,  NuclPhys, Kiritsis & Kounnas,  Infrared Regularization of Superstring Theory and the One-Loop  Calculation of Coupling Constants
1995, D52,  PhysRev, Harvey & Moore & Strominger,  Reducing $S$- duality to $T$- duality
1996, A54,  PhysRev, Ahn & Lee & Nam,  Nonrelativistic Factorizable Scattering Theory of Multicomponent  Calogero-Sutherland Model
1995, B442,  Nucl Phys, Kutasov & Schwimmer,  Universality in Two Dimensional Gauge Theory
1995, B346,  PhysLett, Koubek,  A method to determine the operator content of perturbed conformal field  theories
1995, B435,  NuclPhys, Koubek,  The space of local operators in perturbed conformal field theories,
1995, B442,  NuclPhys, Duff,  Strong/Weak Coupling Duality from the Dual String
1995, D51,  PhysRev, Danilov,  The calculation of Feynman diagrams in the superstring perturbation  theory
1995, A28,  JPhys, Illuminati & Viola,  Stochastic Variational Approach to Minimum Uncertainty States
1995, B443,  Nucl Phys, NAKATSU & TAKASAKI & TSUJIMARU,  Quantum and Classical Aspects of Deformed $c=1$ Strings
1995, B449,  Nucl Phys, O'Loughlin,  On Consistent Boundary Conditions for c=1 String Theory
1995, D51,  PhysRev, Torres,  SEMILOCAL NONTOPOLOGICAL SOLITONS IN A CHERN-SIMONS THEORY
1995, D52,  PhysRev, Lee & Yi,  SELF-DUAL ANYONS IN UNIFORM BACKGROUND FIELDS
1995, D52,  PhysRev, Shin & Soh,  Black Hole Formation by Sine-Gordon Solitons in Two-dimensional Dilaton  Gravity
1995, A28,  JPhys, Elizalde & Kirsten & Zerbini,  Applications of the Mellin-Barnes integral representation
1995, B445,  NuclPhys, Ambjorn & Watabiki,  Scaling in quantum gravity
1995, A10,  Mod Phys Lett, Pesando,  The Gross-Neveu model on the light cone
1995, A10,  ModPhysLett, Shtykov & Vassilevich,  The Casimir energy for two-dimensional deformed sphere
1995, D51,  PhysRev, Singleton,  Exact Schwarzschild-Like Solution for Yang-Mills Theories
1995, D52,  PhysRev, Banks & Berkooz & Steinhardt,  The Cosmological Moduli Problem, Supersymmetry Breaking and Stability in  Postinflationary Cosmology
1995, B444,  Nucl Phys, Aida & Kitazawa & Nishimura & Tsuchiya,  Two-loop Renormalization in Quantum Gravity near Two Dimensions
1995, A10,  IntJModPhys, Maggiore,  Algebraic renormalization of N=2 Super Yang-Mills theories coupled to  matter
1995, B453,  NuclPhys, Smirnov,  Counting the local fields in SG theory
1995, B444,  Nucl Phys, Devchand & Ogievetsky,  SELF-DUAL SUPERGRAVITIES
1995, D51,  PhysRev, Brustein & Gasperini & Giovannini & Mukhanov & Veneziano,  Metric Perturbations in Dilaton-Driven Inflation
1995, B347,  Phys Lett, Elizalde & Odintsov,  DILATONIC GRAVITY NEAR TWO DIMENSIONS AND ASYMPTOTIC FREEDOM OF THE  GRAVITATIONAL COUPLING CONSTANT
1995, B350,  PhysLett, Townsend,  The eleven-dimensional supermembrane revisited
1995, B444,  NuclPhys, Papadopoulos & Townsend,  Solitons in supersymmetric sigma-models with torsion
1995, A10,  Mod Phys Lett, Kehagias & Papantonopoulos,  Discontinuities and collision of gravitational waves in string theory
1995, B349,  Phys Lett, Blumenhagen & Wisskirchen,  Generalized String Functions of N=1 Space-Time Supersymmetric String  Vacua
1995, D52,  PhysRev, Arodz,  Thick domain walls in a polynomial approximation
1995, B349,  Phys Lett, Underwood & Spence,  Restricted Quantum Theory of Affine Toda Solitons
1995, B349,  PhysLett, MacKay,  Lattice quantization of Yangian charges
1995, A10,  Int J Mod Phys, Henderson & Rajeev,  Solitons in a Bilocal Field Theory
1995, A10,  ModPhysLett, Braga & Wotzasek,  COUPLING CHIRAL BOSONS TO GRAVITY
1995, D52,  PhysRev, Muzinich & Vokos,  Long Range Forces in Quantum Gravity
1995, B441,  NuclPhys, Bernard,  On The Random Vector Potential Model In Two Dimensions
1995, D51,  PhysRev, Das,  Geometric Entropy of Nonrelativistic Fermions and Two Dimensional  Strings
1995, D51,  PhysRev, Kirsten & Toms,  Bose-Einstein condensation for interacting scalar fields in curved  spacetime
1995, D52,  PhysRev, Ortin,  TIME-SYMMETRIC INITIAL DATA SETS IN 4--D DILATON GRAVITY
1995, A10,  ModPhysLett, Brunelli & Das,  Properties of an Alternate Lax Description of the KdV Hierarchy
1996, C72,  ZPhys, Singleton,  Exact Schwarzschild-Like Solution for SU(N  Gauge Theory
1995, B445,  NuclPhys, Bowcock & Corrigan & Dorey & Rietdijk,  Classically integrable boundary conditions for affine Toda field  theories
1996, A11,  IntJModPhys, Crescimanno & Schnitzer,  Universal Aspects of Two-Dimensional Yang-Mills Theory at Large N
1995, A10,  ModPhysLett, Ahn & Krivonos & Sorin,  The Full Structure of Quantum $N=2$ Super-$W_3^{(2 }$ Algebra
1995, D51,  PhysRev, Larsen & Sanchez,  New Classes of Exact Multi-String Solutions in Curved Spacetimes
1996, A11,  IntJModPhys, Larsen & Sanchez,  The Effect of Spatial Curvature on the Classical and Quantum Strings
1995, B441,  Nucl Phys, Provero & Vinti,  The 2D effective field theory of interfaces derived from 3D field theory
1995, B358,  Phys Lett, Penati & Zanon,  Quantum integrability in two-dimensional systems with boundary
1995, C68,  ZPhys, McCartor & Robertson,  The Mandelstam-Leibbrandt Prescription in Light-Cone Quantized Gauge  Theories
1995, B442,  NuclPhys, Distler & Kachru,  Duality of (0,2  String Vacua
1995, B446,  NuclPhys, Bandos & Pasti & Sorokin & Tonin & Volkov,  SUPERSTRINGS AND SUPERMEMBRANES IN THE DOUBLY SUPERSYMMETRIC GEOMETRICAL  APPROACH
1995, B444,  NuclPhys, Plefka,  Iterative Solution of the Supereigenvalue Model
1995, B348,  Phys Lett, Modanese,  General Estimate for the Graviton Lifetime
1996, D53,  PhysRev, Liao,  On the Connection Between Momentum Cutoff and Operator Cutoff  Regularizations
1995, D52,  PhysRev, Fursaev & Solodukhin,  On the Description of the Riemannian Geometry in the Presence of Conical  Defects
1995, A10,  ModPhysLett, Antonov & Belov & Feigin,  GEOMETRICAL DESCRIPTION OF THE LOCAL INTEGRALS OF MOTION OF  MAXWELL-BLOCH EQUATION
1995, B353,  PhysLett, Ghoshal & Panda,  Antibracket as the Hamiltonian Structure of a classical integrable  system
1995, B349,  Phys Lett, Kachru,  Some Three Generation (0,2  Calabi-Yau Models
1995, B110,  Nuovo Cim, ABE,  Does gravitational wave propagate in the five dimensional space-time  with Kaluza-Klein monopole?
1995, B449,  NuclPhys, Gandenberger,  Exact S-Matrices for Bound States of $a_2^{(1 }$ Affine Toda Solitons
1995, D52,  PhysRev, Liao & Strickland,  Renormalization Group Approach to Field Theory at Finite Temperature
1995, A28,  JPhys, Kojima & Miki & Quano,  Annihilation poles of a Smirnov-type integral formula for solutions to  quantum Knizhnik--Zamolodchikov equation
1996, C72,  ZPhys, Kiyanov-Charsky,  Path integral approach to bosonization of D=2 field theories
1995, D52,  PhysRev, Gates & Ketov,  No N=4 Strings on Wolf Spaces
1995, A10,  ModPhysLett, Frolov,  Gauge-invariant Hamiltonian formulation of lattice Yang-Mills theory and  the Heisenberg double
1996, R763,  Phys Rev, Chamon & Mudry & Wen,  Negative dimensional operators in the disordered critical points of  Dirac fermions
1995, A10,  Mod Phys Lett, Smirnov & Turbiner,  Lie-algebraic discretization of differential equations
1995, B442,  NuclPhys, TANIMOTO,  The role of Killing-Yano tensors in supersymmetric mechanics on a curved  manifold
1996, D53,  PhysRev, Peldan,  Large Diffeomorphisms in (2+1 -Quantum Gravity on the Torus
1996, D53,  PhysRev, Kogut & Wang,  On the Interplay of Monopoles and Chiral Symmetry Breaking in  Non-Compact Lattice QED
1995, B443,  NuclPhys, Randjbar-Daemi & Strathdee,  Chiral Fermions on the Lattice
1995, B353,  PhysLett, Golterman & Shamir,  The relation between the waveguide and overlap implementations of  Kaplan's domain wall fermions
1995, B443,  NuclPhys, Korchemsky,  Bethe Ansatz for QCD Pomeron,
1995, D52,  PhysRev, Luty & March-Russell & Murayama,  New Symmetries of Supersymmetric Effective Lagrangians
1996, D5,  IntJModPhys, Macorra,  Vanishing of the Cosmological Constant, Stability of the Dilaton and  Inflation
1996, A11,  ModPhysLett, Lopez & Nanopoulos,  A new cosmological constant model
1995, D52,  PhysRev, Gusynin & Miransky & Shovkovy,  Dynamical Chiral Symmetry Breaking by a Magnetic Field in QED
1995, D51,  PhysRev, Kostelecky & Potting,  CPT, Strings, and Meson Factories
1995, B456,  NuclPhys, Chaudhuri & Chung & Hockney & Lykken,  String Consistency for Unified Model Building
1995, B344,  PhysLett, Colladay & Kostelecky,  Tests of Direct and Indirect CPT Violation at a B Factory
1995, A10,  Mod Phys Lett, Bloch & Pennington,  Numerical cancellation of photon quadratic divergence in the study of  the Schwinger-Dyson equations in Strong Coupling QED
1996, A11,  ModPhysLett, Kobayashi & Sato,  Quantum Deformation of igl(n  Algebra on Quantum Space
1995, B9,  Mod Phys Lett, Martino & Siena & Illuminati,  Dymanics of Generalized Coherent States
1995, B352,  Phys Lett, Alfinito & Leo & Leo & Palese & Soliani,  Integrable nonlinear field equations and loop algebra structures
1996, A11,  ModPhysLett, Maharana,  SYMMETRIES OF THE DIMENSIONALLY REDUCED STRING EFFECTIVE ACTION
1999, A14,  IntJModPhys, Anishetty & Basu & Dass & Sharatchandra,  Infrared Behaviour of Systems With Goldstone Bosons
1995, B449,  NuclPhys, Batakis & Kehagias,  Anisotropic space-times in homogeneous string cosmology
1995, B351,  PhysLett, Gunaydin & Nicolai,  Seven Dimensional Octonionic Yang-Mills Instanton and its Extension to  an Heterotic String Soliton
1997, A12,  IntJModPhys, Alexandrov & Kontsevich & Schwarz & Zaboronsky,  The Geometry of the Master Equation and Topological Quantum Field Theory
1995, A28,  JPhys, Skorik & Saleur,  Boundary bound states and boundary bootstrap in the sine-Gordon model  with Dirichlet boundary conditions
